ccode1,ccode2,flow1,flow2,relative_import1,relative_import2,relative_export1,relative_export2,trade_importance
2,212,410.29999,699.8942900000001,0.0002374268149238181,0.03146390101620563,0.0007340513371145534,0.023608320532585273,0.014010924925207318
2,220,34774.301,25488.576,0.020122719300168988,0.05130807712005628,0.026732498837711498,0.0780517603386111,0.04405376389913697
2,225,13482.5,7086.2886,0.00780186963253491,0.05609191432189725,0.00743212181658121,0.08997382084055275,0.04032493165289153
2,230,9127.7998,7638.249,0.005281950978785702,0.026620818515771645,0.00801101962364045,0.04831158493247976,0.022056343512669392
2,235,2414.8999,1335.0782,0.0013974214126031218,0.020914132827168537,0.0014002342237461188,0.06321530309009929,0.021731772888404267
2,255,86937.602,51367.246,0.050307868493914804,0.06623566080187943,0.0538741294920297,0.08976579498029659,0.06504586344203013
2,290,2074.0,1222.7603,0.0012001540973764068,0.012076620164137354,0.0012824348562489234,0.027530054678386685,0.010522315949037343
2,305,6312.3999,2831.2676,0.003652773676115439,0.022324466750366145,0.0029694423818047043,0.05889691680563031,0.02196089990347915
2,310,2632.8999,1095.3654,0.0015235706860978456,0.016530631763984817,0.001148822683635578,0.04505217613750725,0.016063800317806375
2,316,2305.3999,2008.3346,0.0013340574426596713,0.026290603685006818,0.0021063476578776223,0.03296440903366466,0.015673854454802193
2,317,993.5,269.82599,0.0005749050606284764,0.00782179410465935,0.0002829943486862253,0.03394229822608203,0.010655497935014021
2,325,32418.9,13359.736,0.018759727901367405,0.03487118706915227,0.014011733220880306,0.09198061913715849,0.03990581683213962
2,338,288.70001,198.6144,0.00016706099320834601,0.053574844670905356,0.00020830740866624976,0.09009560888685218,0.036011455489908036
2,339,39.0,37.569912,2.256798929492761e-05,0.01445737139497431,3.9403442109630733e-05,0.06260685266480209,0.01928154887279524
2,343,50.5,45.234539,2.9222652804970368e-05,0.015279265324698275,4.744212706280317e-05,0.029193525531561647,0.011137363909031923
2,344,372.60001,401.60483,0.00021561110351204924,0.02184895259489478,0.0004212044113878438,0.04561813713799737,0.01702597631194801
2,346,72.699997,19.360001,4.2069044975314597e-05,0.0033644961655792368,2.030483006310723e-05,0.03017576166718402,0.00840065792695042
2,349,430.29999000000004,185.3282,0.0002490001427673707,0.009247628478812154,0.000194372800233923,0.026938350377097072,0.00915733794972763
2,350,1004.9,1911.8735,0.0005815018574993014,0.033247114483987414,0.0020051789521941675,0.05923620533304646,0.023767500156681835
2,352,32.299999,98.099998,1.8690923888671092e-05,0.015873115776462103,0.00010288758707094896,0.014878749851473827,0.007718361034723889
2,355,493.0,465.81107000000003,0.0002852825313435721,0.02599529615749437,0.0004885441182500014,0.044060004078392445,0.017707281721370097
2,359,53.400002,40.7565,3.090078649961828e-05,0.017826054532396565,4.2745545646770874e-05,0.03630586290858745,0.013551390943282601
2,360,1310.3,1122.3109,0.0007582265736703499,0.028104060723030417,0.0011770832089560807,0.04577027278194246,0.01895241082189983
2,365,16150.0,4571.1177,0.009345462233668741,0.04712554387681439,0.004794202649935894,0.06275585640049809,0.03100526629022928
2,366,547.2999900000001,153.8584,0.00031670411065215363,0.015073244947410058,0.00016136717481479352,0.06818455489817707,0.02093396778276352
2,367,386.10001,92.0149,0.00022342309980644728,0.01062614397706567,9.65055171109653e-05,0.058954145159448586,0.017475054438357916
2,368,684.40002,305.45331,0.0003960392903796986,0.019737516493066442,0.0003203603941840505,0.06985859879106122,0.022578128742172854
2,369,1225.8,709.98969,0.0007093292635313401,0.01967888537132645,0.0007446394244508656,0.03345419927494393,0.013646763333563147
2,370,381.10001,232.25599999999997,0.00022052976784555912,0.01435481042539214,0.00024359082476994873,0.0319539825031159,0.011693228380280887
2,371,46.799999,111.49245,2.708158657524674e-05,0.062006464327480394,0.00011693363293573589,0.05407196681178938,0.02905561158969519
2,372,206.10001,148.3131,0.00011926314921447368,0.05958704339298016,0.00015555124669841848,0.14816064401443402,0.05200562545083177
2,373,49.799999,141.27991,2.8817585751779633e-05,0.033551897588428366,0.000148174814860861,0.010617558222243757,0.011086612052821191
2,375,4531.2998,1633.8751,0.002622110907141221,0.02784159262722764,0.0017136133541440586,0.0651377069005884,0.024328755947275328
2,380,14228.3,4009.895,0.008233439027820987,0.03597253978492228,0.004205590513445912,0.10570951326090071,0.038530270646772474
2,385,7112.1001,2850.4431,0.004115533305673168,0.051423900514710866,0.0029895537066375443,0.06680099406660478,0.03133249539840659
2,390,5303.3999,2064.4451,0.0030688992864082096,0.027616415379306574,0.0021651965271135267,0.0684033134823857,0.0253134561688035
2,395,281.79999,440.44473,0.0001630681835289925,0.09119114557594825,0.00046193982091432466,0.08923961807982449,0.04526394291505401
2,403,0.2,11.11,1.1573327843552622e-07,0.16795194994369084,1.1652203013890407e-05,0.01014038727050268,0.04452602628762146
2,404,0.2,2.4200001,1.1573327843552622e-07,0.01246526973286057,2.538103731668325e-06,0.0016730759962839464,0.0035352498915386553
2,411,1675.3,274.01001,0.0009694398068151853,0.2446410410302819,0.00028738256204843756,0.24771045877935746,0.12340208054462574
2,420,0.30000001,33.549999,1.7359992343995323e-07,0.05340989691586716,3.5187344686212434e-05,0.009888604219166887,0.015833465519910925
2,432,3.9000001,35.529999,2.2567989873594003e-06,0.025722016144794736,3.726397492631172e-05,0.014900044045898968,0.010165395241151844
2,433,4.0,134.3851,2.3146655687105244e-06,0.04182247855255261,0.00014094351640341708,0.0024203388111501715,0.011096518886418726
2,434,0.5,18.226074,2.8933319608881554e-07,0.020395449043666403,1.911556385186225e-05,0.001296602804397107,0.005427864186277866
2,435,0.89999998,94.379997,5.207997413865402e-07,0.07794828190728047,9.898603829832293e-05,0.0008718607813272205,0.01972991238166185
2,436,66.300003,89.099998,3.836558353737612e-05,0.11540703628303442,9.344835870686132e-05,0.2029810529211694,0.07962997578661202
2,437,1281.8,119.45515,0.0007417345814932874,0.0203071890828463,0.00012528493779070485,0.17665896071092663,0.04945829232826423
2,438,89.5,137.39,5.179064209989798e-05,0.10287127744553631,0.00014409506499355563,0.07091945587165878,0.04349665475607213
2,439,2.3,50.922695000000004,1.3309327020085513e-06,0.04714608710797044,5.340788300219821e-05,0.00685429537913584,0.01351378032570262
2,450,97.099998,82.5,5.618850552311519e-05,0.014511963770402156,8.652626000413669e-05,0.08191485835278241,0.024142384222177952
2,451,9.8999996,41.580002,5.72879705109199e-06,0.07121481421117064,4.36092371396912e-05,0.047208145389732836,0.029618074408773565
2,452,173.39999,371.35999,0.0001003407466169373,0.06335035752447528,0.0003894835278772558,0.07361742735451438,0.03436440228837096
2,461,7.099999900000001,6.926558,4.108531326594542e-06,0.01183560685144417,7.264595859899795e-06,0.012041340766742223,0.0059720801863432215
2,471,171.10001,128.92,9.90098254882566e-05,0.05131131361641976,0.0001352117022997976,0.04632861686498055,0.02446853800229709
2,475,25109.301,1776.5,0.014529908619772183,0.08576345221052487,0.0018631987987557436,0.5330995555632219,0.15881402879806866
2,481,2955.2,108.02,0.001710074922163335,0.06528480855431801,0.00011329171643208298,0.5884759303478428,0.16389602638518908
2,482,5.6999998,16.280001000000002,3.2983983196792183e-06,0.10132719242122765,1.7074516356286128e-05,0.04541182673675454,0.036689848018164536
2,483,1580.0,59.07,0.000914292899640657,0.12377416655437837,6.195280216296187e-05,0.7276740041880575,0.21310610411105987
2,484,1696.6,114.29,0.0009817654009685688,0.07150171896836564,0.00011986771219239738,0.2879894383076345,0.09014819759729029
2,490,269.0,70.839996,0.00015566125949578274,0.042075981892711445,7.429721106167277e-05,0.17662802465485825,0.05473349125453179
2,500,28.9,78.143158,1.6723458733933536e-05,0.038055269956933986,8.195679038366466e-05,0.03174447908665383,0.017474607323176353
2,501,368.10001,695.64001,0.0002130071047472499,0.10166633523130199,0.0007295894348429121,0.10459694784613606,0.051801469904257054
2,510,35.400002,106.15,2.0484791440420923e-05,0.031143135954283998,0.00011133045453865588,0.02374103587142798,0.013753996767922763
2,516,4.8000002,6.0255523,2.7775987981859076e-06,0.02331621727882565,6.3196182421615016e-06,0.05440091326742556,0.01943155694082289
2,517,6.6999998,11.55,3.877064711856849e-06,0.029479108415021653,1.2113676400579138e-05,0.06407328398984323,0.02339209578649433
2,520,0.30000001,9.79,1.7359992343995323e-07,0.018328161837948234,1.026778285382422e-05,0.001126918353908917,0.004866380393658604
2,522,1.0,52.580002,5.786663921776311e-07,0.04540054844499046,5.514607180690942e-05,0.0033409550229362302,0.012199307051531444
2,530,66.800003,507.5228,3.865491673346493e-05,0.13398308563822295,0.0005322915121312421,0.07658230417743812,0.05278408406113144
2,531,1.2,31.1,6.943996706131572e-07,0.11145065167918976,3.2617778013680623e-05,0.08616986194209823,0.04941345644974307
2,540,8846.4004,1020.8,0.0051191146032267525,0.12425375494407372,0.0010706182571178513,0.39957538781541113,0.13250471890495735
2,541,13.1,63.763000000000005,7.580529737526967e-06,0.027849849051870147,6.68748353532578e-05,0.007421390049150425,0.008836423616527839
2,551,32.0,41.343533,1.8517324549684195e-05,0.016092705483138143,4.3361227707243706e-05,0.012131894060971125,0.007071619524091549
2,552,98.0,29.671976,5.6709306433407846e-05,0.015844963427961094,3.112006194196974e-05,0.04989491507032274,0.016456926966664804
2,553,123.4,30.690001000000002,7.140743279471968e-05,0.040989292062420773,3.218776977034201e-05,0.18788239100632412,0.05724381956782749
2,560,6071.1001,4711.2778,0.003513141591416255,0.0793427941301274,0.004941203004539601,0.10486506290784528,0.04816555040848214
2,565,133.39999,113.7,7.719409092983206e-05,0.20783011923122338,0.00011924891833297384,0.08288707230658848,0.07272840863676866
2,570,421.20000999999996,3.8,0.0002437342901718821,0.021042508762789493,3.985451975948115e-06,0.8287461668136585,0.21250909882964897
2,571,179.7,67.300003,0.00010398635067432029,0.1576436642161255,7.058445524675369e-05,0.04794981493207211,0.05144201248852967
2,572,207.3,11.9,0.00011995754309842293,0.07768008005999383,1.248075750362699e-05,0.2291765574526555,0.07674726895331284
2,580,342.60001,53.45294200000001,0.0001982511117467203,0.033286918366723706,5.6061614030036836e-05,0.3051124244115606,0.08466341387601527
2,581,1.5,0.33000001,8.679995882664466e-07,0.0028890724139693956,3.461050505045783e-07,0.048527317781345385,0.012854401074988388
2,590,233.39999,67.275719,0.00013506073014759516,0.021307183067670266,7.055898611102107e-05,0.1111244720344569,0.033159318704596444
2,591,6.0,23.209999,3.4719983530657863e-06,0.03366142360796582,2.4342720099027304e-05,0.013159803054680917,0.011712260345274707
2,600,474.39999000000006,687.01697,0.0002745193306624043,0.03425824278796383,0.0007205455633148385,0.030489884102809128,0.016435797946187547
2,615,10834.7,1355.1664,0.00626967675932698,0.06833959732569209,0.0014213027912153928,0.2226194817865998,0.07466251466570856
2,616,242.5,329.65021,0.00014032660010307552,0.025327886403496258,0.00034573817916216075,0.02286514295988631,0.01216977353566195
2,620,1657.1,92.290001,0.0009589080784775523,0.01057688592213331,9.679404390676407e-05,0.052423115266157415,0.01601392582766876
2,625,13.9,129.65601,8.043462851269072e-06,0.01937016130185936,0.0001359836319073812,0.002551273436275219,0.005516365458223307
2,630,179.5,95.28312700000001,0.00010387061739588478,0.0024681445319068565,9.99332438885961e-05,0.003492969322753898,0.0015412294289863088
2,640,5584.2998,5374.7788,0.0032314466181042664,0.04652761187585884,0.005637084944406325,0.07546661247253157,0.032715688977725255
2,645,9647.2002,1509.3101,0.005582510534349321,0.11753033508132324,0.001582969189569328,0.49908613598086604,0.155945487696527
2,651,2221.0,1755.4965,0.0012852180570265186,0.10407586884332425,0.0018411702617618418,0.15071784517409606,0.06448002558405216
2,652,351.5,172.7,0.00020340123685043732,0.011789762549092113,0.00018112830427532614,0.036003537447176694,0.012044457384348643
2,660,91.199997,548.6021099999999,5.277437323060077e-05,0.0592572704565064,0.0005753756219233696,0.04296478005352982,0.02571255012629755
2,663,1320.4,588.1366,0.0007640711042313441,0.05615913711565433,0.0006168395196308964,0.2834014992426379,0.08523538674553863
2,666,17129.1,6041.5,0.00991203449824986,0.15705191625500312,0.006336344240181719,0.41059053310091903,0.14597270702358844
2,670,28966.0,8802.9854,0.016761650715817263,0.1494030231448557,0.009232598830703263,0.1721997880645672,0.08689926518898586
2,679,302.79999,216.17148999999998,0.00017522017776472275,0.045465470706323306,0.00022672133999056526,0.05126428196265529,0.02428292354668347
2,690,4614.2002,2171.73,0.002670082582519304,0.14255234473667489,0.002277717268348894,0.11831228757378304,0.06645310804033153
2,692,454.79999000000004,385.76999,0.0002631774693757227,0.06322812826856791,0.00040459678129131166,0.08313501700164141,0.036757729880219095
2,694,490.39999000000006,1162.7368,0.0002837779929372464,0.11556926290121927,0.001219482020280944,0.018131479928477502,0.03380100071072874
2,696,1541.6,9324.3701,0.000892072110181036,0.08701342060759523,0.009779428747241189,0.016755617566976147,0.028610134757998402
2,698,595.2000099999999,542.97168,0.0003444222424107899,0.06153377296029058,0.0005694704091947019,0.03201345481131036,0.023615280105801606
2,700,67.699997,287.54001,3.917571301442644e-05,0.09311376016960499,0.0003015728686891159,0.2605800000283903,0.08850862719492472
2,701,145.8,260.92001,8.436955997949861e-05,0.10163897311606167,0.0002736537287944478,0.027432419574585774,0.03235735399485535
2,702,248.8,11.7,0.0001439721983737946,0.008717543983230781,1.227099687331393e-05,0.2882480571407918,0.07428046107981742
2,703,5.3000002,67.239998,3.0669319942747233e-06,0.0603033451386915,7.052152181364401e-05,0.007487087672479995,0.016966005316244853
2,704,97.5,80.849998,5.6419973237319026e-05,0.022654919715135363,8.479573270644766e-05,0.024512497973734726,0.011827158348703463
2,705,1164.6,1205.2828,0.0006739148803300691,0.06947924283913169,0.001264104399167441,0.04957246997425189,0.03024743302322027
2,710,270460.5,64597.855,0.1565064017615582,0.0851368477785569,0.06775043390835785,0.2926018693191098,0.1504988881918957
2,712,152.8,37.0541,8.842022472474203e-05,0.03109120206599593,3.8862456858415534e-05,0.15715597515717292,0.047093614976188
2,713,36386.699,22049.5,0.021055759833583414,0.12976354703463855,0.023125585090438935,0.1467638320215448,0.08017718099505142
2,731,0.0,6.27,0.0,0.0019128600528290531,6.575995760314388e-06,0.0,0.0004798590121473419
2,732,45522.801,30787.535,0.026342515016490254,0.11795495645663368,0.03229006373692677,0.149934355191031,0.08163047260027043
2,740,141950.41,65446.875,0.08214193162283552,0.1271527213317986,0.0686408887600998,0.21628740036890895,0.1235557355209107
2,750,19875.1,8848.415,0.011501052411169634,0.0895562654739023,0.009280245538357615,0.1786566752695768,0.07224855967325158
2,760,0.60000002,3.0,3.4719984687990646e-07,0.021369224723339904,3.1464094546958798e-06,0.005155664574575503,0.0066320957268042454
2,770,3492.8,1531.839,0.00202116597459803,0.06154600372376499,0.0016065975708906273,0.23099167813039392,0.07404136134991189
2,771,2881.2,326.54199,0.0016672536091421905,0.02546213845934489,0.00034247826823040247,0.2896297563236207,0.07927540666508455
2,775,0.0,5.829999900000001,0.0,0.001638624866009239,6.114522268745345e-06,0.0,0.0004111848470694961
2,780,2215.2,204.51668,0.0012818617919518882,0.02291976605661699,0.0002144977385316706,0.3424294923111079,0.09171140447455212
2,781,5.8000002,8.4824781,3.3562651903635386e-06,0.011398434640747128,8.896449764363581e-06,0.03787630594022856,0.012321748323982605
2,790,120.4,24.5,6.967143361818679e-05,0.012328684720448223,2.5695677213349685e-05,0.17968577992412188,0.04802745793885041
2,800,21034.801,8723.5527,0.012172132404844426,0.0750489327184333,0.009149289564605924,0.17024325243078725,0.06665340177966772
2,811,1874.7,36.192265,0.001084825885415405,0.014206325772193811,3.795856159428626e-05,0.5878494490060451,0.15079463980631214
2,812,4.5,10.78,2.6039987647993396e-06,0.008652775284752879,1.1306097973873861e-05,0.007592669145600973,0.0040648386317731315
2,816,7206.0,862.9000199999999,0.004169870022032009,0.023527683072666408,0.0009050122604617546,0.20858580866474807,0.05929709350497706
2,820,34675.801,14789.107,0.02006572066053949,0.1303383577271147,0.01551086203043634,0.19749105354622923,0.09085149849107993
2,830,15387.8,23482.191000000003,0.00890440270955095,0.11825277800568318,0.02462819592645817,0.09526083762511757,0.06176155356670247
2,835,589.59998,54.669998,0.0003411816932546034,0.0332478558392014,5.733806619846828e-05,0.09566067892474978,0.03232676363085106
2,840,9693.9004,9104.9414,0.005609534370597294,0.1920604436139101,0.009549291235137314,0.15407741976428257,0.09032417224598183
2,850,12946.6,3885.7961,0.007491762312966918,0.06771177608328705,0.004075435196020125,0.12353160848867194,0.050702645520236504
2,900,7677.2998,18205.291,0.004442595376932049,0.13973314592512912,0.01909376657596327,0.06802253518768925,0.05782301076642842
2,910,62.299999,60.830002,3.605091565400002e-05,0.03063637977098537,6.379869780732309e-05,0.01746816007830593,0.012051097365688157
2,920,3368.3999,2881.7509999999997,0.0019491798175444931,0.11032181487982189,0.003022389530826435,0.1493628549013973,0.06616405978239753
2,935,2.8,10.01,1.6202658980973668e-06,0.03966017621047934,1.0498519547168586e-05,0.011402921252222418,0.012768804062036756
2,940,2.0999999,2.53,1.2151993657063858e-06,0.013920498990364478,2.6534719734601917e-06,0.01011305466044093,0.0060093555805361435
2,946,1.3,2.2,7.522663098309204e-07,0.032048282238356936,2.3073669334436453e-06,0.2066020811544563,0.05966335575651413
2,950,187.7,30.91,0.00010861568181174135,0.021571675400359154,3.241850541488322e-05,0.25101863456351975,0.06818283603777638
2,955,7.099999900000001,10.78,4.108531326594542e-06,0.08453619789728643,1.1306097973873861e-05,0.34441321056512725,0.10724120577292853
2,970,0.1,1.6,5.786663921776311e-08,0.06046267541762573,1.6780850425044693e-06,0.004283903965018653,0.016187078833581527
2,990,9.0,86.685539,5.207997529598679e-06,0.1345853502971327,9.091606649833614e-05,0.09204499688025776,0.05668161781035459
20,31,51.42754,60.968864,0.00015008300899653086,0.00683161013792284,0.00016763859259155708,0.021093163023516267,0.007060623690756798
20,40,501.87454,407.92554,0.0014646401733769453,0.05816469597435506,0.0011216227254578816,0.2259015599711725,0.0716631297110906
20,41,22.730759,30.752871999999996,6.633606638573369e-05,0.020193219618021174,8.45573927739297e-05,0.04045201668621958,0.015199032440850104
20,42,108.96341000000001,68.653687,0.00031799219724145235,0.006434503985344809,0.00018876860597076697,0.01778024754577657,0.006180378083583399
20,51,356.49335,116.17188999999999,0.0010403685390211826,0.023758662658002812,0.0003194235690253501,0.1611146050455326,0.04655826495289549
20,52,217.36075,145.12636,0.0006343324101783343,0.02759873399879665,0.0003990361168339244,0.01754318283262604,0.011543821339608736
20,53,6.691339,57.26475500000001,1.952759730167606e-05,0.0359853493947144,0.00015745385928956019,0.01107746523297273,0.01180994902106959
20,54,0.70877868,4.6055794,2.068456648072011e-06,0.01718115722815703,1.2663395674957431e-05,0.007859188389001116,0.006263769367370294
20,55,0.86366957,7.2119341,2.5204808132829205e-06,0.022100721638934225,1.982976888641156e-05,0.013381387895178587,0.008876114945953128
20,56,0.46327689,9.1366701,1.3519991360612394e-06,0.013349232843714282,2.512197892579007e-05,0.0025768879125495922,0.003988148683581431
20,57,0.11282424,9.2098532,3.292594090043342e-07,0.034611640861217936,2.532320150204616e-05,0.0002624876473857816,0.008724945242378691
20,58,0.50567645,15.289705999999999,1.475735436590663e-06,0.017130475555494185,4.2040225564620744e-05,0.0027773865157022528,0.0049878445080494115
20,60,7.2986631,6.892116099999999,2.1299975065887804e-05,0.02251592779637547,1.8950404635743436e-05,0.08457243787778104,0.026782154013464538
20,70,13272.829,6786.2759,0.03873461795404594,0.02803963188181051,0.018659388845001314,0.06130466105658326,0.03668457493436025
20,80,8.75037,6.5868073,2.553654830530439e-05,0.008388576169878936,1.8110934549211775e-05,0.026549264341564724,0.008745371998574544
20,90,187.16045,141.2597,0.0005461976890425784,0.013888833410342626,0.0003884044370238812,0.029185543572309826,0.011002244777179728
20,91,117.45347,23.570385,0.0003427690726541414,0.005089236607521475,6.480859095949612e-05,0.021951238076296616,0.0068620130868579324
20,92,50.488566999999996,54.458363,0.0001473427672271112,0.008410920515438583,0.0001497374680978167,0.013683852868640847,0.005597963404851089
20,93,49.052054999999996,21.932898,0.00014315053786090733,0.008335688305822627,6.030619419404267e-05,0.024471016395251854,0.008252540358282358
20,94,320.50635,90.381134,0.0009353462640930378,0.00946562365635926,0.0002485098967989452,0.024602835114962883,0.008813078733053531
20,95,40.020649,22.04167,0.00011679383116349729,0.006505528559121703,6.0605271194942154e-05,0.008012811741191547,0.0036739348506679226
20,100,530.5237400000001,387.98965,0.001548248258487441,0.01907545561014611,0.0010668074587397729,0.02199282429163483,0.010920833904752038
20,101,1667.2122,363.07397000000003,0.004865490817016057,0.016593124314873406,0.00099829987544838,0.03175797506914472,0.013553722519120641
20,110,133.20764,14.939672,0.0003887450854644543,0.020782158601484215,4.107778009213839e-05,0.19393059333355636,0.053785643700149294
20,115,167.31282,2.4426767999999996,0.0004882755712074687,0.007493081235577258,6.716328204967839e-06,0.16915012736514565,0.044284550125033836
20,130,103.86331,118.19062,0.00030310837518456984,0.011587732917095155,0.00032497422281516574,0.008292103271439253,0.005126979696633536
20,135,1238.4873,205.79883,0.003614326109862327,0.015592653246546052,0.0005658597512689283,0.07100845846791551,0.022695324393898205
20,140,2866.4590000000003,1121.5063,0.008365299835169772,0.013799648779653883,0.00308366804594825,0.0217300026046956,0.011744654816366877
20,145,22.512321,17.083441,6.569859019458815e-05,0.007300721642488433,4.6972238253625694e-05,0.009040164891472111,0.004113389340602189
20,150,13.814518,15.388932999999998,4.031545022913282e-05,0.004665633126991154,4.2313057852049987e-05,0.0076179742256618655,0.0030915589651835506
20,155,1511.4487,425.2121,0.004410920079784,0.013529150156806587,0.0011691534550635622,0.035372831402897154,0.013620513773637825
20,160,434.84326,85.98226899999999,0.0012690201573448935,0.00305704075780229,0.000236414878305567,0.009800023181417306,0.0035906247437175144
20,165,118.37798000000001,21.592422,0.0003454671064828524,0.005564699479069515,5.937002917953292e-05,0.027254642516137184,0.008306044782717271
20,200,9461.8447,7676.9019,0.027612872854386534,0.01593632897630229,0.021108233704000955,0.025079193355247033,0.0224341572224842
20,205,1867.861,369.8248,0.005451052087408208,0.005511719778234017,0.001016861803058264,0.0133370016264102,0.0063291588237776725
20,210,1388.4264,2109.4873,0.004051899271911916,0.005823203233992541,0.005800197984035978,0.00408001140285582,0.004938827973199064
20,211,1628.7406,1339.8139999999999,0.004753217636364,0.0042146166872273705,0.003683921899782558,0.00596824560485383,0.0046550004570569395
20,212,80.5177,64.72399899999999,0.0002349779649868528,0.002909681543349913,0.00017796362581492983,0.0046329215609938025,0.0019888861737863747
20,220,4529.7817,2442.6868,0.01321943977163638,0.0049170876676101274,0.0067163557007388925,0.010167204673204684,0.00875502195329752
20,225,1933.1548,660.4219400000001,0.005641601547343831,0.005227606856822226,0.001815881046072726,0.012900672993306477,0.006396440610886315
20,230,1089.3336,1134.3633,0.0031790450114670727,0.00395348194857903,0.003119019358791304,0.005765620838463605,0.004004291789325253
20,235,287.58005,129.39258999999998,0.0008392561501361488,0.002026947795351133,0.0003557749030616083,0.007528038749521631,0.00268750439951763
20,255,9324.7695,3260.033,0.027212840916735984,0.004203660051989811,0.008963712099376357,0.00962811634918942,0.012502082354322892
