ccode1,ccode2,import_flow1,relative_import1,relative_export2,trade_importance
811,651,1.6590927,0.0006512333887494639,0.00011258661714906484,0.00020317869928151652
816,651,19.1,0.0005207773047541805,0.0012961327522851126,0.0007334907272270854
820,651,36.883018,0.0003250549200935263,0.002502894640467086,0.0063482167981468805
830,651,286.79477,0.0014442552771162182,0.0194619944806846,0.005766778751319067
835,651,0.71715271,0.0004361403107564154,4.866623643042027e-05,0.0001395141748948121
840,651,9.445756900000001,0.00019924963608037636,0.0006409924025242457,0.0002774460772163011
850,651,40.056622,0.0006980049775429209,0.002718256529848397,0.00397807719972709
900,651,11.415238,8.761667787810033e-05,0.0007746420862266808,0.006456832132141632
920,651,1.7019843000000001,6.515691219434409e-05,0.00011549725628822255,0.0008058126316246414
935,651,0.047933601,0.0001899155906156652,3.2527911094799173e-06,0.00027772756162446294
990,651,0.113126,0.0001756360116502642,7.676770352618097e-06,4.5828195500720575e-05
660,652,196.10703999999998,0.02118250676743646,0.02008690514450918,0.03812075483175495
663,652,227.92212999999998,0.021763498735433214,0.023345669822177166,0.027043167477612984
670,652,519.05725,0.008809366233329792,0.0531661369490855,0.04984010602918291
679,652,19.622747,0.004127081831679532,0.0020099240581251043,0.0018683543892432323
690,652,325.69254,0.02137845645648551,0.033360123926475374,0.018813648479078255
692,652,21.738153,0.003562907332957015,0.0022266014383156654,0.0020909365310579904
694,652,39.5826,0.00393427980065119,0.004054377301156803,0.002728655035856357
696,652,281.0643,0.0026228437836974456,0.028788930441293045,0.025851939146600743
698,652,2.5388062000000002,0.00028771726050422756,0.0002600455308472955,0.0013962247987197233
702,652,0.2,0.00014901784586719284,2.048565430849314e-05,4.23758750439215e-05
703,652,0.09000000400000001,8.071536979664418e-05,9.218544848535e-06,0.00010409727178843004
705,652,0.41880500000000004,2.414226295873678e-05,4.289747226334235e-05,0.000468384941373995
710,652,18.314421,2.413752086395757e-05,0.0018759144873310362,0.018202519743105883
712,652,0.0017,1.426429018980169e-06,1.741280616221917e-07,3.991145828084689e-05
713,652,0.58454543,3.4401092269524484e-06,5.987397803294738e-05,0.0023250257916873867
732,652,11.632,4.4565180470068906e-05,0.001191445654581961,0.008182454165781748
740,652,16.84132,3.2719968200462535e-05,0.0017250272980935584,0.005281433244836053
750,652,4.8013395999999995,4.859514883150935e-05,0.0004917929163163936,0.0058883555273587535
770,652,9.773272500000001,0.00039266911580027015,0.0010010594094885126,0.000585682760998296
780,652,0.06272999900000001,7.030022694539231e-06,6.425325371430603e-06,0.004124120700353949
800,652,8.6721601,7.460680095030339e-05,0.0008882743695825364,0.0022714321517183036
811,652,0.009197371999999999,3.610187504983557e-06,9.420709166930707e-07,1.138064605419157e-06
820,652,1.4977155,1.3199564964432567e-05,0.00015340840992735978,0.0033825518088008337
830,652,2.7179024,1.368694723368503e-05,0.0002783900450531192,0.0017050678372653376
840,652,0.00019799999,4.176629397631243e-09,2.0280796741125492e-08,3.176279514153687e-05
850,652,12.041995,0.00020983727608251554,0.0012334407337730143,0.0013973734220458847
900,652,1.5504699,1.1900498420443833e-05,0.00015881195193561963,0.00026996146559559055
920,652,0.22238776,8.513650655541808e-06,2.2778793869000693e-05,0.0005724160126490114
663,660,74.655174,0.007128565290884859,0.035170430222360625,0.0157532252312663
670,660,128.99506,0.002189285913702873,0.06077022547371227,0.025113203633232366
679,660,9.8175039,0.002064830269591355,0.0046250757633048084,0.0017306979460769718
690,660,89.301689,0.005861762353467202,0.04207047754939864,0.015463809331762586
692,660,23.692604,0.003883244014725938,0.011161705627637035,0.006101984615177536
694,660,41.474228000000004,0.0041222966017391985,0.019538718668049387,0.006621941266704299
696,660,170.4743,0.0015908368940316271,0.08031130532032209,0.024541820228799034
698,660,6.5424318,0.0007414392459462807,0.003082172725315103,0.001805589905869533
700,660,0.54080904,0.00017512958717680473,0.00025477787520717364,0.0001380749018125436
701,660,1.2254646999999999,0.0004773684229813672,0.0005773226209521136,0.00026532431171362827
702,660,0.0033156499,2.4704550287388667e-06,1.5620194448910798e-06,1.2500269174705727e-05
704,660,0.0083885891,2.3505605106355056e-06,3.951906770796688e-06,5.8278243970877416e-05
705,660,0.22898400000000002,1.319991867657593e-05,0.00010787552104609689,0.0008685273552998911
710,660,10.083145,1.3289097308170947e-05,0.004750220629643759,0.021462952812471146
712,660,0.00245358,2.058739830817272e-06,1.1558939529761135e-06,2.770783871413688e-05
713,660,3.3759184,1.9867622670967672e-05,0.0015904122401962833,0.002355516734974835
731,660,0.011053977,3.3723622054531322e-06,5.207584497198804e-06,0.0016478971078981212
732,660,11.97,4.5860145308349796e-05,0.005639127567523407,0.004566356719265228
740,660,3.1750697999999997,6.168648472343553e-06,0.00149579144845372,0.008781252739189473
750,660,19.001923,0.0001923215921385525,0.008951902073956314,0.006362650008319466
770,660,14.726004000000001,0.0005916592390063044,0.006937494997147866,0.002649656795727835
771,660,5.4914947,0.00042819974974783064,0.00258707093982278,0.0009626093760061259
780,660,0.19677999999999998,2.2052732151827865e-05,9.270405369567718e-05,0.0005473369892162161
781,660,0.038111515,5.1212818667619525e-05,1.795452755861168e-05,7.607184481012898e-05
790,660,0.00165782,8.342342899287133e-07,7.810073904754932e-07,1.992447602229684e-05
800,660,1.4632357,1.2588251756707982e-05,0.0006893377421599339,0.002594087722976743
812,660,0.08870025699999999,7.119697509469652e-05,4.178713989098671e-05,9.246307691085701e-05
816,660,0.13044763,3.5567625739775176e-06,6.145453855063437e-05,0.0004888885110392874
820,660,2.0608714,1.816273245996392e-05,0.000970886944432795,0.0021002116877007174
830,660,0.98322749,4.951385588510675e-06,0.00046320344561452334,0.0005892733575051871
835,660,0.12420955,7.553871160288094e-05,5.8515747498302166e-05,3.379250193815831e-05
840,660,0.11870499999999999,2.503973826694722e-06,5.59225261405903e-05,0.0002447461610755627
850,660,0.74250603,1.2938507515577158e-05,0.0003497983477715423,0.001491639759191447
900,660,9.245239300000001,7.096103941538967e-05,0.0043554790146182795,0.0018163233424725285
910,660,0.0014523189999999999,7.314449279915805e-07,6.841948295520489e-07,7.123929759223861e-06
920,660,0.25162011,9.63275008682583e-06,0.000118539507004534,0.0004912311297596308
955,660,0.015099468999999999,0.00011840924856474413,7.113436248359655e-06,3.1380671203275944e-05
666,663,60.900002,0.001583127040310109,0.013071154097757987,0.008327940721115255
670,663,269.22418,0.004569234704818981,0.05778441096968328,0.07847748101404678
679,663,23.371189,0.004915459059154589,0.005016229931598793,0.002742824762666698
690,663,79.767845,0.005235960888020908,0.017120817073882424,0.007442562044752668
692,663,22.691961,0.003719237519676791,0.004870445144013532,0.00256815901828071
694,663,23.756489000000002,0.002361256582616912,0.00509892805160651,0.0020660937801755177
696,663,188.25778,0.001756789275641486,0.040406344362383134,0.016171288907550152
698,663,19.467989000000003,0.0022062638978140345,0.004178474151650397,0.002044629889642549
700,663,0.56737661,0.0001837329336859364,0.00012177778090669906,0.0008559752780470876
701,663,0.21937941,8.545721715711826e-05,4.708607520218521e-05,3.587218565276325e-05
702,663,0.003300423,2.4591096295526907e-06,7.08379904827995e-07,7.918723835951714e-07
705,663,0.79087102,4.559022965648541e-05,0.00016974707117203442,0.000913112229330076
710,663,82.091187,0.00010819221306311255,0.01761948308876685,0.02939220923364142
713,663,10.612202,6.245388663543778e-05,0.0022777294434002727,0.004756993942965051
732,663,39.992001,0.00015321963049554473,0.008583605756674549,0.011416874885286834
740,663,111.05533,0.0002157625926050852,0.023836145880707288,0.013210394064107565
750,663,420.7211,0.004258187542296806,0.09030065927219916,0.027484513362201875
770,663,39.66864,0.0015938008270821495,0.00851420179409003,0.0034370419052330006
771,663,3.4487886,0.0002689195740192868,0.0007402240683209014,0.00033790381656552155
780,663,15.31989,0.001716868740550189,0.0032881549486763824,0.002421088575602125
781,663,0.09008196,0.00012104874557476279,1.933456719078714e-05,3.509582819138748e-05
800,663,13.309031,0.00011449791230888569,0.002856558117893626,0.0030145051602424207
811,663,0.030650393999999997,1.2031009449397393e-05,6.578588012706416e-06,8.580999214786012e-06
812,663,0.0031029619,2.490652322620578e-06,6.659982236843261e-07,7.89162636576226e-07
816,663,6.0999999,0.0001663215448650665,0.00130926167603752,0.0005062453507144293
820,663,26.443671999999996,0.00023305158186728148,0.00567568637555329,0.003361146004020376
830,663,2.7222299999999997,1.3708740375649396e-05,0.000584280568981586,0.00047385980586274603
835,663,0.034598026000000004,2.104097718768788e-05,7.425880369006186e-06,7.116714389173516e-06
840,663,6.7410269,0.0001421958209228344,0.001446847265900448,0.0004967105661366542
850,663,20.800003,0.000362449575176551,0.004464368399311849,0.0050536771706916565
900,663,3.1699338,2.4330554356335144e-05,0.0006803726078611877,0.0013429408852191416
920,663,1.1660348,4.4639205590292204e-05,0.0002502696232119732,0.0009554555439889403
701,666,2.8599999,0.0011140864702099277,6.855520042556674e-05,0.0003813190348342198
702,666,0.69999999,0.0005215624530842827,1.6779245206387845e-05,0.00016419914460710555
703,666,1.26,0.001130015126930124,3.0202641802964432e-05,0.00029005444218327213
704,666,6.820000200000001,0.0019110273445919832,0.00016347779614027445,0.0006087831548032918
705,666,62.290943000000006,0.0035907984046362486,0.0014931357452364086,0.0013344030252282727
710,666,2585.5559,0.0034076375923202044,0.06197668151527089,0.037779858825425845
712,666,8.1424999,0.006832175379060662,0.00019517857766696326,0.0017568384891819065
713,666,600.7999900000001,0.0035357689635037246,0.014401386423170329,0.008638796211474646
732,666,503.74199999999996,0.001929965022382518,0.012074872370721355,0.009750044762884021
740,666,837.18243,0.0016265104212488067,0.02006755639446456,0.013941397042162693
750,666,1020.4202,0.010327840898752204,0.024459829991356607,0.01985959288970295
775,666,1.98,0.0005565141149827965,4.746129426180125e-05,0.00015099385231114946
780,666,42.413914,0.00475324059839751,0.0010166763904791572,0.0028825829508994736
790,666,0.89999998,0.00045289044905427376,2.157331509413901e-05,0.00015657599921336786
800,666,526.50555,0.0045295398511012285,0.01262052264597046,0.007773108335703867
811,666,0.021604694,8.480356815815782e-06,5.178720905909959e-07,1.186776400030259e-05
816,666,36.200001,0.0009870229818261067,0.0008677267170396462,0.0009760182643929219
820,666,0.00098676898,8.696525646157005e-09,2.3653198448584583e-08,0.00032167043955629796
830,666,434.13766,0.0021862518847532903,0.010406431935045365,0.005809164295806491
840,666,169.23923,0.0035699473684340857,0.004056723684682152,0.0024721798180559304
850,666,12.9,0.000224788406029437,0.00030921752322082634,0.0005208563181578643
900,666,491.73325,0.003774256285081518,0.011787018422505999,0.0048985207578534804
910,666,0.11,5.540032326167589e-05,2.6367385701000694e-06,1.450926545794399e-05
920,666,45.395222,0.0017378612093523758,0.0010881393885968655,0.0008876202241031395
